customer_id,purchase_date,amount
CUST0332,2024-11-29,24.91
CUST0332,2023-09-08,24.62
CUST0333,2024-12-07,204.54
CUST0333,2024-10-19,157.31
CUST0333,2024-06-20,98.71
CUST0334,2024-04-25,66.58
CUST0334,2025-04-12,253.5
CUST0334,2023-12-09,4.09
CUST0334,2024-11-28,34.46
CUST0335,2025-01-11,66.8
CUST0335,2023-04-26,56.21
CUST0335,2023-08-09,90.86
CUST0335,2024-01-23,772.35
CUST0335,2024-05-02,146.73
CUST0335,2024-07-07,50.73
CUST0336,2023-07-28,22.87
CUST0336,2024-04-20,41.61
CUST0337,2024-09-12,3.55
CUST0337,2021-09-18,80.11
CUST0337,2021-12-17,57.66
CUST0337,2022-10-12,182.75
CUST0337,2024-03-01,17.52
CUST0338,2025-03-17,5.09
CUST0338,2024-03-18,128.95
CUST0339,2023-09-20,47.76
CUST0339,2024-11-25,161.67
CUST0339,2025-03-06,49.77
CUST0340,2023-09-15,264.71
CUST0340,2023-08-09,48.99
CUST0340,2020-07-29,6.85
CUST0340,2025-03-05,1.93
CUST0340,2024-10-22,175.36
CUST0341,2025-03-10,325.69
CUST0341,2022-08-12,110.22
CUST0341,2024-10-12,270.61
CUST0341,2023-06-10,30.86
CUST0342,2021-07-14,330.66
CUST0342,2025-03-22,1.03
CUST0342,2022-03-28,125.9
CUST0342,2022-07-30,122.5
CUST0342,2024-07-04,97.47
CUST0342,2024-07-27,461.61
CUST0342,2023-10-11,37.38
CUST0342,2024-12-21,41.55
CUST0343,2022-04-17,179.92
CUST0343,2021-05-06,274.08
CUST0343,2021-08-23,20.55
CUST0344,2023-02-13,17.77
CUST0344,2022-11-13,90.44
CUST0344,2024-11-02,16.31
CUST0345,2025-04-03,234.72
CUST0345,2024-11-21,170.05
CUST0345,2025-01-24,141.49
CUST0345,2022-12-28,5.72
CUST0345,2025-03-12,0.69
CUST0345,2024-07-29,23.88
CUST0345,2023-08-23,108.92
CUST0345,2024-11-22,52.97
CUST0346,2024-12-29,20.41
CUST0346,2025-03-11,41.87
CUST0346,2025-03-29,56.2
CUST0346,2024-12-31,177.76
CUST0346,2025-02-01,12.77
CUST0346,2025-03-06,132.77
CUST0346,2025-01-02,75.81
CUST0347,2024-06-08,12.4
CUST0347,2024-06-24,79.12
CUST0347,2023-09-07,232.7
CUST0347,2023-01-25,42.15
CUST0347,2021-10-11,132.05
CUST0348,2025-01-19,175.19
CUST0348,2025-01-05,161.44
CUST0348,2025-03-21,11.03
CUST0348,2025-04-30,86.0
CUST0348,2025-01-04,62.36
CUST0348,2024-11-20,12.64
CUST0348,2025-02-18,394.08
CUST0348,2024-12-29,24.17
CUST0349,2025-02-27,107.5
CUST0349,2024-02-13,75.99
CUST0349,2021-02-06,10.9
CUST0350,2024-05-03,349.74
CUST0350,2024-01-05,56.43
CUST0350,2022-09-05,42.7
CUST0350,2024-06-14,5.17
CUST0350,2024-02-16,5.42
CUST0350,2022-11-20,117.77
CUST0351,2022-08-02,173.47
CUST0351,2024-06-15,171.87
CUST0351,2020-05-16,64.88
CUST0351,2021-11-27,43.2
CUST0351,2021-03-17,45.03
CUST0352,2024-02-05,62.87
CUST0352,2024-03-07,65.8
CUST0352,2023-11-25,183.83
CUST0353,2022-09-27,269.64
CUST0353,2023-09-15,12.63
CUST0353,2022-09-11,271.43
CUST0353,2024-07-05,115.16
CUST0353,2022-05-24,75.84
CUST0353,2022-01-13,3.32
CUST0354,2023-04-22,54.07
CUST0354,2024-02-20,12.37
CUST0354,2023-11-17,94.88
CUST0354,2025-04-28,278.84
CUST0354,2023-10-29,108.41
CUST0354,2024-07-16,7.99
CUST0354,2024-06-12,43.8
CUST0355,2025-04-18,43.83
CUST0355,2023-06-14,53.3
CUST0355,2023-06-12,112.65
CUST0355,2024-02-21,107.34
CUST0355,2025-04-12,7.27
CUST0355,2023-06-11,50.3
CUST0355,2025-04-15,20.06
CUST0356,2023-09-07,54.33
CUST0356,2022-08-18,18.42
CUST0357,2023-07-09,100.9
CUST0357,2024-12-13,99.38
CUST0357,2024-12-25,51.62
CUST0357,2024-01-02,139.59
CUST0357,2023-08-25,75.78
CUST0357,2024-01-21,113.15
CUST0357,2025-02-09,55.94
CUST0357,2023-09-23,131.49
CUST0357,2025-03-14,174.0
CUST0358,2024-02-14,185.93
CUST0358,2024-04-16,66.17
CUST0358,2024-05-28,72.17
CUST0358,2024-04-08,36.88
CUST0358,2024-08-19,85.11
CUST0358,2024-08-11,39.34
CUST0358,2024-10-16,4.01
CUST0359,2024-11-04,383.3
CUST0360,2025-04-04,463.9
CUST0360,2022-06-27,2.61
CUST0360,2021-09-22,92.52
CUST0360,2024-01-03,107.74
CUST0360,2022-09-06,116.49
CUST0360,2023-08-17,12.83
CUST0360,2022-03-18,278.92
CUST0360,2023-12-22,19.99
CUST0360,2024-12-31,97.49
CUST0361,2024-09-16,18.75
CUST0361,2022-08-16,54.15
CUST0361,2021-04-26,141.59
CUST0361,2025-04-27,228.24
CUST0362,2021-10-03,1.67
CUST0362,2023-07-08,108.39
CUST0363,2021-11-13,180.15
CUST0363,2024-09-28,367.66
CUST0363,2022-02-21,14.56
CUST0364,2023-12-17,4.02
CUST0364,2022-04-28,85.32
CUST0364,2025-04-23,49.91
CUST0364,2024-04-12,2.91
CUST0365,2024-10-10,154.82
CUST0366,2025-04-05,364.2
CUST0366,2024-05-15,78.57
CUST0366,2024-04-05,32.19
CUST0367,2024-08-01,55.53
CUST0367,2024-11-04,178.6
CUST0367,2024-09-18,163.81
CUST0367,2024-07-08,25.4
CUST0367,2024-03-20,25.63
CUST0368,2024-03-31,23.71
CUST0368,2024-07-15,139.62
CUST0368,2023-10-17,5.27
CUST0368,2023-09-26,67.83
CUST0368,2023-01-21,58.36
CUST0368,2024-11-26,40.71
CUST0369,2023-06-16,16.16
CUST0369,2024-09-12,31.22
CUST0369,2025-04-29,44.8
CUST0369,2022-05-02,52.5
CUST0369,2024-10-16,113.85
CUST0369,2024-08-05,5.84
CUST0370,2025-01-01,102.58
CUST0370,2024-12-30,30.09
CUST0370,2024-11-21,217.23
CUST0371,2022-06-06,111.59
CUST0371,2022-03-27,174.91
CUST0371,2024-04-22,111.81
CUST0371,2022-11-26,173.93
CUST0372,2025-04-09,8.47
CUST0372,2024-07-29,490.38
CUST0372,2024-04-23,16.98
CUST0372,2024-10-18,445.86
CUST0372,2024-05-28,378.45
CUST0373,2022-01-29,40.09
CUST0373,2022-09-22,83.06
CUST0373,2023-12-07,190.1
CUST0373,2023-11-05,22.51
CUST0373,2021-11-30,272.47
CUST0373,2022-06-17,116.82
CUST0373,2025-02-19,173.32
CUST0373,2023-01-17,81.24
CUST0374,2024-05-14,220.65
CUST0374,2024-01-22,482.37
CUST0374,2023-08-25,34.82
CUST0375,2025-04-07,13.46
CUST0375,2025-02-01,387.05
CUST0375,2024-04-12,112.04
CUST0375,2024-07-28,187.66
CUST0376,2025-01-01,146.35
CUST0376,2025-03-18,25.65
CUST0376,2025-04-26,117.88
CUST0376,2025-04-18,26.57
CUST0376,2024-04-18,98.17
CUST0376,2024-08-03,137.47
CUST0376,2023-07-15,24.68
CUST0377,2024-08-02,189.34
CUST0377,2025-01-06,4.6
CUST0378,2025-01-08,8.51
CUST0378,2023-03-12,29.92
CUST0378,2024-02-11,2.82
CUST0378,2023-08-22,99.8
CUST0378,2024-10-04,55.58
CUST0378,2023-07-27,79.44
CUST0379,2023-09-25,221.08
CUST0379,2023-10-12,86.01
CUST0379,2024-12-31,82.99
CUST0379,2024-08-10,69.37
CUST0380,2024-08-18,91.86
CUST0381,2022-11-04,74.54
CUST0381,2024-10-18,119.68
CUST0381,2023-04-18,230.52
CUST0381,2024-07-13,157.11
CUST0381,2024-02-11,112.81
CUST0382,2022-08-03,31.74
CUST0382,2024-12-22,24.58
CUST0382,2023-11-29,108.42
CUST0383,2021-07-20,130.48
CUST0383,2022-02-12,39.09
CUST0384,2024-10-27,178.09
CUST0384,2024-07-15,250.59
CUST0384,2024-12-30,104.92
CUST0384,2024-11-25,10.92
CUST0385,2023-12-23,124.53
CUST0385,2024-03-18,44.1
CUST0385,2024-03-15,29.37
CUST0385,2023-10-05,1.3
CUST0386,2024-12-10,47.8
CUST0386,2025-03-30,93.43
CUST0386,2024-11-29,49.22
CUST0386,2025-03-31,27.48
CUST0386,2025-01-27,9.98
CUST0386,2025-04-24,37.82
CUST0387,2023-07-09,206.85
CUST0387,2024-11-18,541.91
CUST0387,2024-04-26,87.4
CUST0387,2022-05-27,167.38
CUST0388,2024-10-23,14.3
CUST0388,2025-03-10,100.07
CUST0388,2024-12-07,13.73
CUST0388,2023-08-28,86.39
CUST0388,2023-01-31,118.23
CUST0389,2025-03-22,33.48
CUST0389,2023-08-10,58.53
CUST0389,2022-02-07,96.0
CUST0389,2021-09-22,189.68
CUST0389,2024-06-15,21.85
CUST0389,2025-02-01,13.42
CUST0389,2023-02-09,330.99
CUST0390,2024-10-12,5.87
CUST0390,2024-11-07,11.15
CUST0390,2023-10-03,88.09
CUST0390,2025-01-30,78.6
CUST0391,2022-01-09,68.94
CUST0391,2023-03-09,116.9
CUST0391,2022-11-20,29.08
CUST0392,2025-01-25,21.06
CUST0392,2025-05-01,120.98
CUST0392,2024-12-01,81.3
CUST0392,2025-02-02,44.41
CUST0392,2025-02-04,242.29
CUST0392,2025-03-08,2.12
CUST0392,2025-01-27,37.95
CUST0392,2025-01-13,5.86
CUST0393,2024-12-14,28.89
CUST0393,2025-02-02,12.83
CUST0393,2024-10-23,87.84
CUST0393,2024-10-22,348.42
CUST0393,2024-09-27,47.46
CUST0393,2025-01-18,6.4
CUST0393,2024-11-11,41.45
CUST0393,2025-02-01,70.51
CUST0394,2024-09-22,214.79
CUST0394,2025-01-08,53.58
CUST0394,2025-04-25,48.98
CUST0394,2024-11-01,107.79
CUST0394,2024-12-10,58.35
CUST0394,2025-04-14,104.48
CUST0395,2023-01-05,64.9
CUST0395,2023-01-30,92.08
CUST0395,2024-04-25,87.16
CUST0395,2023-09-27,51.33
CUST0395,2025-04-28,41.26
CUST0396,2024-07-14,23.42
CUST0396,2024-03-18,6.04
CUST0396,2024-09-05,80.38
CUST0397,2022-12-14,83.44
CUST0397,2025-03-30,238.62
CUST0397,2021-08-03,50.47
CUST0397,2021-11-26,35.14
CUST0397,2021-12-24,15.49
CUST0397,2024-08-18,16.42
CUST0398,2023-04-13,64.79
CUST0398,2023-09-09,99.45
CUST0398,2024-11-21,176.41
CUST0398,2023-06-04,153.0
CUST0398,2025-03-04,32.44
CUST0398,2024-06-03,282.82
CUST0398,2025-02-17,13.28
CUST0399,2021-07-08,51.99
CUST0399,2022-05-26,72.63
CUST0399,2021-03-09,86.9
CUST0399,2022-03-25,274.79
CUST0400,2024-07-20,404.68
CUST0400,2023-09-15,9.01
CUST0400,2022-02-10,168.41
CUST0400,2022-07-15,32.9
CUST0401,2025-01-05,91.49
CUST0401,2025-02-09,232.69
CUST0401,2024-05-04,48.32
CUST0401,2024-07-12,24.38
CUST0402,2025-02-10,160.84
CUST0402,2024-07-12,80.9
CUST0402,2025-03-30,174.83
CUST0402,2025-01-08,99.82
CUST0402,2025-03-01,153.44
CUST0403,2025-02-10,20.44
CUST0403,2025-01-13,6.14
CUST0403,2024-12-25,92.72
CUST0403,2021-09-21,144.26
CUST0403,2024-06-08,74.11
CUST0403,2023-06-04,25.72
CUST0403,2023-07-17,109.82
CUST0404,2024-09-26,20.39
CUST0404,2025-01-26,22.6
CUST0405,2024-07-16,66.03
CUST0405,2025-02-28,48.25
CUST0405,2024-08-17,182.73
CUST0406,2025-03-21,7.38
CUST0406,2025-01-05,85.3
CUST0407,2023-02-26,4.51
CUST0407,2024-10-15,20.49
CUST0407,2023-11-08,77.93
CUST0407,2023-03-16,103.73
CUST0407,2025-03-25,4.67
CUST0408,2024-12-02,13.58
CUST0408,2024-10-13,13.16
CUST0408,2024-12-27,73.1
CUST0408,2022-08-20,28.22
CUST0409,2024-09-09,0.42
CUST0409,2024-12-01,111.0
CUST0409,2024-10-16,102.67
CUST0409,2024-10-19,52.9
CUST0409,2024-10-08,67.26
CUST0409,2024-12-30,53.69
CUST0409,2025-04-21,2.43
CUST0410,2024-03-03,314.01
CUST0410,2024-04-06,91.47
CUST0411,2023-08-06,19.73
CUST0411,2024-01-29,159.71
CUST0411,2023-03-17,113.18
CUST0411,2024-11-05,79.17
CUST0412,2024-02-24,152.52
CUST0412,2025-03-28,489.48
CUST0412,2024-09-02,27.53
CUST0412,2023-05-02,207.39
CUST0413,2025-03-03,160.52
CUST0413,2023-07-26,40.68
CUST0413,2025-02-19,131.26
CUST0413,2025-04-04,54.47
CUST0413,2024-08-06,86.36
CUST0414,2024-11-24,53.75
CUST0414,2024-08-29,79.54
CUST0414,2025-02-12,51.54
CUST0414,2023-08-02,73.32
CUST0414,2025-01-09,566.25
CUST0415,2023-09-29,17.29
CUST0415,2021-08-03,298.13
CUST0415,2023-12-22,211.69
CUST0416,2021-07-25,90.09
CUST0416,2024-09-03,85.71
CUST0416,2022-06-28,17.61
CUST0416,2023-05-17,63.82
CUST0416,2021-10-04,80.63
CUST0416,2025-01-12,84.46
CUST0416,2023-05-04,23.59
CUST0417,2022-04-28,151.51
CUST0417,2022-05-27,82.99
CUST0418,2022-12-07,30.29
CUST0418,2020-12-21,54.32
CUST0418,2024-03-03,91.45
CUST0418,2020-11-26,72.09
CUST0418,2021-04-20,33.99
CUST0418,2022-04-25,0.65
CUST0418,2023-06-24,68.57
CUST0419,2025-01-07,87.91
CUST0419,2025-03-10,283.83
CUST0420,2022-08-15,79.97
CUST0420,2023-03-08,52.32
CUST0420,2024-01-31,73.68
CUST0421,2023-05-25,197.81
CUST0421,2022-12-28,86.07
CUST0422,2023-01-24,22.15
CUST0422,2023-06-11,28.35
CUST0422,2025-02-01,36.59
CUST0422,2023-06-05,81.0
CUST0422,2023-03-27,88.67
CUST0422,2024-04-14,55.6
CUST0422,2023-08-14,95.56
CUST0422,2024-06-14,8.51
CUST0423,2022-08-23,33.31
CUST0423,2023-08-21,51.13
CUST0423,2023-02-11,167.06
CUST0424,2024-10-10,160.27
CUST0424,2023-12-02,269.94
CUST0425,2023-03-08,217.31
CUST0426,2025-03-24,26.28
CUST0426,2024-07-12,227.68
CUST0426,2024-06-21,29.6
CUST0426,2024-05-31,24.93
CUST0426,2024-05-29,14.86
CUST0426,2025-02-19,195.98
CUST0426,2023-07-03,69.33
CUST0426,2024-07-02,112.36
CUST0426,2024-04-21,27.32
CUST0427,2025-04-28,152.28
CUST0427,2025-04-26,145.18
CUST0427,2024-08-31,117.65
CUST0427,2025-01-18,337.08
CUST0427,2024-10-08,50.01
CUST0427,2024-07-12,14.01
CUST0427,2024-06-08,111.39
CUST0427,2024-11-14,130.68
CUST0428,2023-11-29,136.73
CUST0428,2024-05-23,26.43
CUST0428,2023-10-08,51.97
CUST0428,2025-01-05,31.36
CUST0428,2023-08-24,22.14
CUST0429,2024-10-31,6.45
CUST0429,2024-11-14,66.59
CUST0429,2023-01-06,11.54
CUST0429,2023-09-04,28.57
CUST0429,2025-01-09,38.12
CUST0429,2025-01-02,165.46
CUST0429,2022-07-22,208.34
CUST0429,2023-11-29,36.02
CUST0429,2022-11-09,195.69
CUST0430,2021-04-02,71.45
CUST0430,2020-12-16,12.78
CUST0430,2021-11-26,37.41
CUST0430,2021-12-14,162.15
CUST0430,2022-05-15,197.63
CUST0430,2024-12-18,14.77
CUST0430,2023-10-31,304.46
CUST0430,2021-02-21,39.87
CUST0431,2024-03-26,29.08
CUST0431,2024-10-24,206.39
CUST0431,2025-01-19,18.5
CUST0431,2025-04-14,5.51
CUST0431,2025-02-22,126.4
CUST0431,2025-02-23,64.53
CUST0431,2025-02-27,189.11
CUST0431,2024-05-06,48.35
CUST0431,2024-04-06,18.43
CUST0432,2022-06-18,123.58
CUST0432,2025-04-23,11.14
CUST0432,2022-08-28,182.54
CUST0432,2023-02-03,111.17
CUST0432,2024-07-31,119.41
CUST0432,2022-04-06,45.1
CUST0432,2024-04-19,211.43
CUST0432,2025-01-18,129.23
CUST0433,2023-06-23,325.49
CUST0433,2024-08-30,113.68
CUST0433,2023-06-04,99.8
CUST0434,2022-09-16,15.0
CUST0434,2024-09-22,1.08
CUST0434,2023-06-14,78.58
CUST0434,2022-09-22,372.05
CUST0434,2022-07-12,46.07
CUST0435,2021-03-30,14.89
CUST0435,2023-07-22,405.93
CUST0435,2024-11-17,28.76
CUST0435,2023-10-08,7.62
CUST0435,2021-12-06,108.81
CUST0435,2025-02-14,90.48
CUST0436,2024-10-16,61.25
CUST0436,2025-04-15,29.66
CUST0436,2024-05-24,139.48
CUST0436,2025-02-24,71.92
CUST0436,2023-08-15,38.69
CUST0436,2024-04-07,90.65
CUST0437,2024-02-11,54.25
CUST0437,2024-06-15,24.8
CUST0437,2024-06-29,0.02
CUST0437,2024-10-27,246.51
CUST0437,2025-04-06,185.71
CUST0438,2023-11-10,128.75
CUST0438,2024-05-15,264.24
CUST0438,2023-05-14,56.31
CUST0439,2022-08-11,126.84
CUST0439,2023-01-04,11.72
CUST0439,2024-06-22,3.62
CUST0439,2023-03-06,517.26
CUST0440,2024-04-01,3.97
CUST0440,2024-03-29,49.73
CUST0441,2023-04-17,150.53
CUST0441,2023-05-19,61.75
CUST0441,2024-02-06,449.55
CUST0441,2021-06-22,66.02
CUST0441,2023-07-22,433.48
CUST0441,2023-10-31,140.47
CUST0441,2024-08-29,28.58
CUST0442,2023-05-21,51.66
CUST0442,2024-01-04,26.76
CUST0442,2023-01-21,170.85
CUST0442,2024-11-25,41.15
CUST0442,2023-06-04,175.75
CUST0442,2023-03-07,0.06
CUST0443,2022-04-27,20.72
CUST0443,2024-07-27,81.09
CUST0443,2022-03-26,34.44
CUST0444,2022-09-22,306.62
CUST0444,2023-11-04,6.21
CUST0444,2023-09-23,35.33
CUST0444,2024-04-29,35.39
CUST0444,2024-06-26,38.63
CUST0444,2024-09-19,17.95
CUST0445,2023-12-02,240.16
CUST0445,2024-09-02,21.09
CUST0445,2024-08-31,172.18
CUST0445,2023-03-28,78.66
CUST0446,2025-04-21,192.38
CUST0446,2024-12-12,1.33
CUST0446,2024-12-01,71.7
CUST0446,2024-10-16,146.73
CUST0447,2024-04-10,49.98
CUST0447,2024-11-29,78.65
CUST0447,2024-06-20,17.42
CUST0447,2023-06-21,117.52
CUST0447,2022-10-03,18.34
CUST0447,2023-10-11,37.15
CUST0447,2023-03-20,69.99
CUST0448,2022-03-20,47.38
CUST0448,2021-06-14,53.36
CUST0448,2024-02-06,4.06
CUST0448,2023-03-20,32.02
CUST0448,2022-11-25,311.56
CUST0449,2023-03-05,49.79
CUST0449,2023-03-23,295.23
CUST0449,2025-02-11,15.22
CUST0450,2023-05-29,21.32
CUST0450,2022-08-10,15.78
CUST0450,2025-04-10,278.17
CUST0450,2023-07-04,249.67
CUST0450,2022-04-12,218.45
CUST0450,2023-10-13,98.2
CUST0451,2024-09-10,100.96
CUST0451,2024-10-17,44.0
CUST0451,2024-11-11,16.08
CUST0452,2025-04-18,27.11
CUST0452,2025-02-08,35.65
CUST0452,2024-12-29,102.94
CUST0452,2025-03-31,91.87
CUST0453,2025-04-24,11.64
CUST0453,2023-09-21,215.14
CUST0453,2024-02-05,42.0
CUST0453,2025-02-11,115.16
CUST0453,2024-02-12,2.57
CUST0453,2025-01-03,117.13
CUST0454,2023-04-25,48.91
CUST0454,2022-02-01,8.4
CUST0454,2021-03-11,15.92
CUST0455,2024-10-16,66.14
CUST0455,2022-03-17,13.15
CUST0455,2024-10-28,36.77
CUST0456,2024-10-10,76.48
CUST0456,2023-11-15,21.75
CUST0456,2023-12-06,18.18
CUST0456,2024-05-16,248.28
CUST0456,2025-04-12,39.73
CUST0456,2023-10-06,46.53
CUST0456,2023-10-12,142.64
CUST0457,2023-01-18,29.71
CUST0457,2023-04-15,62.56
CUST0457,2022-09-08,25.74
CUST0457,2022-08-24,136.22
CUST0457,2023-03-08,251.59
CUST0458,2024-10-16,143.62
CUST0458,2022-08-26,167.03
CUST0458,2024-02-16,41.83
CUST0458,2021-09-13,56.86
CUST0458,2022-01-17,188.7
CUST0458,2024-09-19,45.14
CUST0458,2022-08-27,157.96
CUST0459,2025-03-24,51.4
CUST0459,2024-11-26,112.01
CUST0459,2025-01-29,59.85
CUST0459,2024-10-08,138.22
CUST0459,2024-09-15,44.16
CUST0459,2024-09-12,100.72
CUST0460,2024-09-08,138.07
CUST0460,2025-01-08,65.89
CUST0460,2025-01-20,24.34
CUST0460,2025-04-17,341.95
CUST0461,2020-06-20,13.18
CUST0461,2021-12-26,23.06
CUST0461,2023-07-25,0.09
CUST0461,2025-02-27,4.01
CUST0461,2022-08-04,378.47
CUST0461,2021-12-15,27.75
CUST0461,2023-04-28,108.86
CUST0461,2020-07-03,182.7
CUST0462,2024-11-26,104.54
CUST0462,2025-01-24,7.09
CUST0462,2024-10-22,227.69
CUST0462,2024-06-27,12.71
CUST0462,2024-03-29,39.73
CUST0462,2024-01-25,169.14
CUST0462,2024-02-18,90.96
CUST0462,2024-05-06,50.03
CUST0463,2020-04-13,56.27
CUST0463,2021-10-23,18.09
CUST0463,2022-01-13,122.62
CUST0463,2022-03-10,76.65
CUST0463,2022-08-06,100.87
CUST0463,2022-01-02,21.88
CUST0463,2022-03-13,23.79
CUST0464,2023-09-05,109.94
CUST0464,2024-08-18,57.16
CUST0464,2025-03-29,306.02
CUST0465,2024-06-29,129.49
CUST0465,2024-07-15,12.93
CUST0465,2024-12-28,36.06
CUST0465,2024-08-10,76.03
CUST0466,2023-11-30,89.58
CUST0466,2023-08-21,21.32
CUST0466,2025-02-23,109.87
CUST0466,2022-05-25,97.65
CUST0466,2024-05-22,92.25
CUST0466,2022-09-26,67.29
CUST0466,2022-12-21,75.22
CUST0466,2025-02-28,40.71
CUST0467,2024-10-27,57.31
CUST0467,2022-06-25,107.38
CUST0467,2024-10-13,57.57
CUST0467,2023-12-24,32.4
CUST0468,2023-11-02,64.39
CUST0468,2022-12-15,41.0
CUST0468,2021-06-19,253.24
CUST0468,2025-01-26,1.21
CUST0468,2023-12-06,80.48
CUST0468,2021-06-29,134.96
CUST0468,2023-10-14,66.36
CUST0469,2024-11-16,66.07
CUST0469,2024-06-13,56.06
CUST0469,2024-10-09,7.78
CUST0469,2024-04-11,11.22
CUST0470,2025-01-25,85.99
CUST0470,2025-03-12,12.69
CUST0470,2024-07-02,3.71
CUST0470,2024-05-27,5.42
CUST0470,2024-10-29,179.68
CUST0471,2024-06-27,57.61
CUST0472,2024-08-31,59.62
CUST0472,2025-01-12,86.18
CUST0472,2024-12-25,84.61
CUST0473,2025-01-05,10.48
CUST0473,2023-10-29,145.5
CUST0473,2024-10-26,338.95
CUST0474,2025-02-05,38.28
CUST0474,2024-07-17,258.55
CUST0474,2024-01-02,5.79
CUST0474,2024-02-17,66.48
CUST0474,2023-12-14,243.96
CUST0474,2024-11-02,94.25
CUST0474,2022-08-17,79.06
CUST0474,2022-01-06,28.73
CUST0474,2024-01-10,42.05
CUST0475,2024-01-09,331.55
CUST0475,2023-04-19,47.32
CUST0475,2023-10-31,92.44
CUST0475,2024-12-17,8.31
CUST0476,2024-08-17,229.51
CUST0476,2022-12-23,97.69
CUST0476,2023-05-14,14.07
CUST0476,2022-03-26,37.06
CUST0476,2022-10-22,22.54
CUST0476,2023-04-17,239.5
CUST0476,2024-10-23,142.88
CUST0476,2021-10-22,112.82
CUST0477,2023-10-03,95.87
CUST0477,2024-07-13,4.12
CUST0477,2023-09-07,39.48
CUST0477,2023-12-01,63.22
CUST0478,2022-06-26,22.76
CUST0478,2023-02-28,146.56
CUST0478,2024-10-17,55.43
CUST0479,2020-08-16,59.03
CUST0479,2024-01-10,169.64
CUST0480,2025-01-31,273.95
CUST0480,2025-02-18,139.2
CUST0480,2025-02-23,283.59
CUST0480,2025-01-23,112.89
CUST0480,2025-01-20,45.16
CUST0480,2025-04-28,278.35
CUST0481,2024-05-28,6.59
CUST0481,2024-07-21,48.98
CUST0481,2023-07-11,33.24
CUST0481,2023-03-03,36.31
CUST0481,2022-12-23,407.14
CUST0481,2024-08-10,102.94
CUST0481,2023-12-16,126.47
CUST0482,2024-02-05,39.49
CUST0482,2024-12-27,141.14
CUST0482,2023-10-27,50.05
CUST0482,2025-04-22,93.7
CUST0482,2023-12-05,58.8
CUST0482,2025-01-15,135.62
CUST0482,2024-11-27,25.92
CUST0483,2025-04-20,43.82
CUST0483,2025-04-29,51.08
CUST0483,2025-02-08,5.91
CUST0484,2025-03-18,70.25
CUST0484,2023-11-27,0.74
CUST0484,2022-11-03,117.67
CUST0484,2023-12-30,108.28
CUST0484,2020-05-17,3.92
CUST0484,2024-10-24,45.93
CUST0484,2023-03-13,386.48
CUST0485,2022-04-11,340.24
CUST0485,2021-12-13,119.46
CUST0485,2022-02-18,8.69
CUST0485,2023-05-14,198.75
CUST0485,2022-03-12,65.5
CUST0485,2023-12-23,7.12
CUST0485,2024-11-19,79.79
CUST0485,2022-11-15,53.98
CUST0485,2021-02-17,210.17
CUST0486,2025-03-20,357.0
CUST0486,2022-06-19,71.87
CUST0486,2023-09-26,34.37
CUST0487,2024-10-05,35.36
CUST0487,2024-12-08,151.43
CUST0487,2023-01-06,63.8
CUST0487,2023-11-09,25.81
CUST0488,2024-01-27,221.77
CUST0488,2024-01-10,61.68
CUST0488,2022-09-08,123.67
CUST0488,2024-02-15,411.73
CUST0488,2024-09-18,5.15
CUST0488,2022-06-30,10.17
CUST0489,2025-04-23,2.21
CUST0489,2023-06-10,148.94
CUST0489,2023-05-26,14.44
CUST0490,2025-01-14,153.02
CUST0490,2024-10-18,1.06
CUST0490,2023-05-01,143.5
CUST0491,2025-01-18,261.6
CUST0491,2025-04-10,327.17
CUST0491,2025-03-06,71.12
CUST0491,2025-04-02,60.3
CUST0491,2025-02-14,32.67
CUST0491,2025-01-27,319.11
CUST0491,2025-02-01,15.41
CUST0491,2025-01-13,86.71
CUST0492,2024-03-02,86.4
CUST0492,2023-02-09,8.62
CUST0492,2024-09-23,16.79
CUST0492,2024-11-26,57.9
CUST0493,2024-01-17,36.13
CUST0493,2025-03-21,339.8
CUST0493,2023-02-18,289.51
CUST0494,2023-12-19,166.43
CUST0494,2024-08-23,296.36
CUST0494,2023-11-14,9.58
CUST0495,2024-11-26,29.79
CUST0495,2024-11-21,59.77
CUST0495,2024-02-27,118.06
CUST0496,2024-04-19,379.23
CUST0496,2024-08-15,191.95
CUST0496,2024-04-22,68.98
CUST0496,2024-12-06,92.44
CUST0496,2024-10-20,25.78
CUST0496,2024-10-04,78.48
CUST0497,2024-03-07,42.61
CUST0497,2023-07-09,56.53
CUST0497,2025-01-22,152.23
CUST0497,2023-08-11,66.2
CUST0497,2023-05-28,157.99
CUST0497,2025-04-30,85.92
CUST0497,2022-04-09,41.87
CUST0498,2024-10-16,0.91
CUST0498,2024-07-08,104.5
CUST0498,2024-08-06,71.56
CUST0498,2024-12-18,58.97
CUST0499,2024-08-09,9.7
CUST0499,2022-04-19,61.23
CUST0499,2023-06-22,50.17
CUST0499,2022-01-27,201.79
CUST0499,2023-12-03,27.97
CUST0499,2023-01-15,340.32
CUST0499,2022-07-02,317.34
CUST0499,2022-12-30,28.45
CUST0500,2023-08-01,133.36
CUST0500,2023-01-06,5.3
CUST0500,2024-12-31,5.06
CUST0500,2024-08-06,48.82
CUST0500,2024-08-27,43.61
CUST0500,2024-08-06,37.93
CUST0500,2024-03-17,67.53
CUST0501,2024-06-12,85.93
CUST0501,2024-08-14,409.48
CUST0501,2021-07-11,27.65
CUST0501,2023-07-06,114.34
CUST0501,2023-05-25,125.87
CUST0502,2023-06-21,90.67
